iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,333,0.5,24,22,0.1667,29.67,0.1667,0.003592248074710369,0.31317588686943054,0.3134070634841919,0.3064911961555481,-0.0945269912481308,0.011517984792590141,0.3733639419078827,0.0057440996170043945,0.009236549027264118,0.3184390664100647,64,0.0122,0.167,5,0,4,1,5,0.6,,,,,,,0.29684484004974365,0.6264778971672058,2.1033565998077393,0.01201,,-1.0
1,702,0.4921,24,22,0.3333,30.0,0.3333,0.003176093101501465,0.399414598941803,0.3976072072982788,0.3651043474674225,-0.0990406796336174,0.010710685513913631,0.43719738721847534,0.004249708727002144,0.011052553541958332,0.302154541015625,64,0.0092,0.333,4,0,2,0,9,1.0,,,,,,,0.3277815580368042,0.6671288013458252,2.1087703704833984,0.01994,,-1.0
2,1063,0.4841,24,22,0.0,30.0,0.0,0.004846994765102863,0.33467280864715576,0.33856701850891113,0.3465755879878998,-0.09756508469581604,0.0299270860850811,0.37793150544166565,0.006158407777547836,0.012709981761872768,0.2979992628097534,64,0.0058,0.0,4,0,4,0,8,0.875,,,,,,,0.32740041613578796,0.7713512778282166,2.0127766132354736,0.01976,,-1.0
3,1522,0.4762,24,22,0.0,30.0,0.0,0.0049697295762598515,0.36279287934303284,0.35898324847221375,0.31763696670532227,-0.09807024896144867,0.008860730566084385,0.3933621942996979,0.006276637781411409,0.009247109293937683,0.3083416521549225,64,0.0057,0.0,1,0,6,0,9,0.889,,,,,,,0.3180570602416992,0.6741394996643066,2.055936336517334,0.01905,,-1.0
4,1946,0.4683,24,21,0.0,30.0,0.0,0.0036289517302066088,0.3783113360404968,0.3561081886291504,0.4200754463672638,-0.09997828304767609,0.017963215708732605,0.4792524576187134,0.003961275331676006,0.009749681688845158,0.29535117745399475,64,0.0084,0.0,2,0,10,0,4,1.0,,,,,,,0.33850646018981934,0.6246755719184875,1.9929819107055664,0.01696,,-1.0
5,2369,0.4603,24,21,0.0,29.62,0.0,0.004253774881362915,0.2905089259147644,0.2987302541732788,0.4689508378505707,-0.09708897769451141,0.014357313513755798,0.5334396362304688,0.002286557573825121,0.0077710929326713085,0.3601214587688446,64,0.0127,0.0,2,0,7,1,6,0.833,,,,,,,0.26960062980651855,0.7388925552368164,2.059962749481201,0.01604,,-1.0
6,2815,0.4524,24,21,0.1429,30.0,0.1429,0.00464618531987071,0.36406204104423523,0.3750278651714325,0.2675163447856903,-0.09794877469539642,0.01611541397869587,0.3280905783176422,0.005392230115830898,0.010287441313266754,0.3526099622249603,64,0.0135,0.143,1,0,6,0,8,0.875,,,,,,,0.2777822017669678,0.6335337162017822,2.165663003921509,0.01634,,-1.0
7,3268,0.4444,24,21,0.0,30.0,0.0,0.0022075516171753407,0.321719229221344,0.31215113401412964,0.40809085965156555,-0.09942968189716339,0.020237572491168976,0.46388155221939087,0.002961950609460473,0.006327690556645393,0.3096858561038971,64,0.0152,0.0,1,0,3,0,12,0.75,0.2052,0.5905,0.062,3,42,3,0.3210662603378296,0.6255149245262146,1.9775757789611816,0.01683,0.0,0.0
8,3715,0.4365,24,21,0.0,29.25,0.0,0.0033328295685350895,0.3193768858909607,0.3218540549278259,0.28110775351524353,-0.09741800278425217,0.007757688872516155,0.35639113187789917,0.003846455831080675,0.013238504528999329,0.36043548583984375,64,0.0103,0.0,1,0,7,1,7,0.714,,,,,,,0.2702786326408386,0.6922706365585327,2.0905818939208984,0.01615,,0.0
9,4167,0.4286,24,21,0.0,30.0,0.0,0.006158196367323399,0.25486862659454346,0.2666105031967163,0.33875080943107605,-0.09946966171264648,0.007220820989459753,0.41966497898101807,0.0021106679923832417,0.008227722719311714,0.31352612376213074,64,0.0075,0.0,1,0,11,0,4,0.5,,,,,,,0.3172611594200134,0.6261783838272095,2.0080559253692627,0.01488,,0.0
10,4624,0.4206,24,21,0.1429,30.0,0.1429,0.0037430282682180405,0.22998303174972534,0.23054718971252441,0.3457600474357605,-0.09785230457782745,0.00971823837608099,0.42076677083969116,0.0037520239129662514,0.006818173918873072,0.39207708835601807,64,0.0124,0.143,1,0,6,0,8,0.875,,,,,,,0.24957412481307983,0.7172505259513855,2.030121088027954,0.01514,,0.0
